Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2010-03-08 00:00:00-05:00,6.620893361581227,6.623300503022702,6.567928615803125,6.592906475067139,429889600,0.0,0.0,AAPL
2010-03-09 00:00:00-05:00,6.569734007625535,6.771059980948153,6.557094807948825,6.711474895477295,920259200,0.0,0.0,AAPL
2010-03-10 00:00:00-05:00,6.735851336302689,6.7855057115785975,6.716892334572915,6.766245365142822,596218000,0.0,0.0,AAPL
2010-03-11 00:00:00-05:00,6.73825725328158,6.786105155944824,6.720501625696545,6.786105155944824,405700400,0.0,0.0,AAPL
2010-03-12 00:00:00-05:00,6.84238049293303,6.85321443555439,6.793629358308343,6.819209098815918,416323600,0.0,0.0,AAPL
2010-03-15 00:00:00-04:00,6.78249473423062,6.786105244777286,6.628114269414804,6.736150741577148,493502800,0.0,0.0,AAPL
2010-03-16 00:00:00-04:00,6.746382962806636,6.770457588790943,6.696126708957758,6.754508018493652,446908000,0.0,0.0,AAPL
2010-03-17 00:00:00-04:00,6.768050148437816,6.814695088558323,6.718998067116694,6.744577407836914,450956800,0.0,0.0,AAPL
2010-03-18 00:00:00-04:00,6.7439748736875265,6.771059732987713,6.699135991573257,6.76052713394165,342109600,0.0,0.0,AAPL
2010-03-19 00:00:00-04:00,6.764740402337453,6.778282430330894,6.657606744547779,6.688302516937256,559445600,0.0,0.0,AAPL
2010-03-22 00:00:00-04:00,6.634735648802588,6.801153431495038,6.6251054774418225,6.763535976409912,456419600,0.0,0.0,AAPL
2010-03-23 00:00:00-04:00,6.790318933770984,6.884813386537162,6.743974535986026,6.87217378616333,602431200,0.0,0.0,AAPL
2010-03-24 00:00:00-04:00,6.850505012195758,6.927544759712446,6.846592354110239,6.902566909790039,597780400,0.0,0.0,AAPL
2010-03-25 00:00:00-04:00,6.949213306752657,6.950718422822485,6.808675805834343,6.820713520050049,542284400,0.0,0.0,AAPL
2010-03-26 00:00:00-04:00,6.889928143378381,6.980208570503623,6.877890431660791,6.948610782623291,640875200,0.0,0.0,AAPL
2010-03-29 00:00:00-04:00,7.011809991714337,7.037990819887507,6.970280673114292,6.993452072143555,540744400,0.0,0.0,AAPL
2010-03-30 00:00:00-04:00,7.120144545466245,7.146627515679935,7.049424182660503,7.097574234008789,527310000,0.0,0.0,AAPL
2010-03-31 00:00:00-04:00,7.0867404275468315,7.120445219239377,7.055743719396329,7.071993827819824,430659600,0.0,0.0,AAPL
2010-04-01 00:00:00-04:00,7.1445246040051265,7.184247474894396,7.004288373071744,7.101189613342285,603145200,0.0,0.0,AAPL
2010-04-05 00:00:00-04:00,7.0713938483071255,7.177623866009455,7.065073646414248,7.1770219802856445,684507600,0.0,0.0,AAPL
2010-04-06 00:00:00-04:00,7.168295482680461,7.229686223136631,7.132183140602867,7.208621025085449,447017200,0.0,0.0,AAPL
2010-04-07 00:00:00-04:00,7.208921400521292,7.2802436561888975,7.182137886562627,7.240520000457764,628502000,0.0,0.0,AAPL
2010-04-08 00:00:00-04:00,7.235705941335068,7.268808858544516,7.163481248589745,7.2209601402282715,572989200,0.0,0.0,AAPL
2010-04-09 00:00:00-04:00,7.265498760339351,7.279342134246399,7.2363076997630795,7.276331901550293,334182800,0.0,0.0,AAPL
2010-04-12 00:00:00-04:00,7.288670086949226,7.3148517181560635,7.27693371532847,7.291378974914551,333026400,0.0,0.0,AAPL
2010-04-13 00:00:00-04:00,7.278435959735549,7.306723778343945,7.255864848745475,7.295588493347168,306210800,0.0,0.0,AAPL
2010-04-14 00:00:00-04:00,7.381361384398875,7.397310962110325,7.344948485626254,7.393699645996094,404076400,0.0,0.0,AAPL
2010-04-15 00:00:00-04:00,7.3964074527630865,7.494211918208483,7.388282393605101,7.490901947021484,376784800,0.0,0.0,AAPL
2010-04-16 00:00:00-04:00,7.480363290763303,7.557704381642106,7.359387504734424,7.445154190063477,750545600,0.0,0.0,AAPL
2010-04-19 00:00:00-04:00,7.434020285002613,7.459900563104607,7.275727581116219,7.4352240562438965,566924400,0.0,0.0,AAPL
2010-04-20 00:00:00-04:00,7.479465362935289,7.500831911870525,7.31154320471947,7.360595703125,738326400,0.0,0.0,AAPL
2010-04-21 00:00:00-04:00,7.788221284179164,7.831857588477017,7.695833853351203,7.80086088180542,982391200,0.0,0.0,AAPL
2010-04-22 00:00:00-04:00,7.771372029767588,8.027468416462876,7.709980480389631,8.019042015075684,793424800,0.0,0.0,AAPL
2010-04-23 00:00:00-04:00,8.064780476328965,8.190872690813102,8.034988345964269,8.150246620178223,796955600,0.0,0.0,AAPL
2010-04-26 00:00:00-04:00,8.181848481850466,8.199302366789198,8.07080255865003,8.110225677490234,479068800,0.0,0.0,AAPL
2010-04-27 00:00:00-04:00,8.04311596259957,8.060269305034447,7.839984741104637,7.885726451873779,709343600,0.0,0.0,AAPL
2010-04-28 00:00:00-04:00,7.9221409665453475,7.94471047961428,7.716300835817121,7.872486591339111,758402400,0.0,0.0,AAPL
2010-04-29 00:00:00-04:00,7.915217242597978,8.125270530709297,7.8848232200794355,8.084343910217285,558840800,0.0,0.0,AAPL
2010-04-30 00:00:00-04:00,8.104506778851242,8.142424778649255,7.8544300727277845,7.857138156890869,542463600,0.0,0.0,AAPL
2010-05-03 00:00:00-04:00,7.939896736866913,8.061475271087295,7.911006215287937,8.01543140411377,454342000,0.0,0.0,AAPL
2010-05-04 00:00:00-04:00,7.911303732656836,7.9233406393495756,7.7265288978137034,7.784608840942383,723819600,0.0,0.0,AAPL
2010-05-05 00:00:00-04:00,7.614581920070192,7.768360079338548,7.485178922953155,7.703658580780029,883103200,0.0,0.0,AAPL
2010-05-06 00:00:00-04:00,7.638659221667405,7.7716727755823864,5.996150160458547,7.410550117492676,1285860800,0.0,0.0,AAPL
2010-05-07 00:00:00-04:00,7.3341093638539885,7.420176593106852,6.777377242750421,7.097873687744141,1676018400,0.0,0.0,AAPL
2010-05-10 00:00:00-04:00,7.530922778240541,7.663334423631764,7.479161409384732,7.643472194671631,984306400,0.0,0.0,AAPL
2010-05-11 00:00:00-04:00,7.578773239885835,7.821027077315443,7.5384484940901055,7.719612121582031,848906800,0.0,0.0,AAPL
2010-05-12 00:00:00-04:00,7.801465251512623,7.918530041325258,7.785215940602249,7.887232780456543,654379600,0.0,0.0,AAPL
2010-05-13 00:00:00-04:00,7.921235212907609,7.97480223070866,7.715997033378029,7.7749810218811035,599712400,0.0,0.0,AAPL
2010-05-14 00:00:00-04:00,7.678681746966609,7.718405399434171,7.508352112424309,7.6383562088012695,759362800,0.0,0.0,AAPL
2010-05-17 00:00:00-04:00,7.66483730873244,7.709376035911569,7.454482728422466,7.650392055511475,762834800,0.0,0.0,AAPL
2010-05-18 00:00:00-04:00,7.7334533054527785,7.780700132014683,7.5312237089608605,7.594420909881592,782678400,0.0,0.0,AAPL
2010-05-19 00:00:00-04:00,7.508351595794417,7.611271632275471,7.368416796825539,7.473443031311035,1025726800,0.0,0.0,AAPL
2010-05-20 00:00:00-04:00,7.279037073703109,7.338322401662326,7.108406931142545,7.155052661895752,1282915200,0.0,0.0,AAPL
2010-05-21 00:00:00-04:00,7.006390596480349,7.357884606984952,6.96215320366707,7.292280673980713,1223891200,0.0,0.0,AAPL
2010-05-24 00:00:00-04:00,7.4415447197174895,7.550483624833846,7.410849351427251,7.425895690917969,754238800,0.0,0.0,AAPL
2010-05-25 00:00:00-04:00,7.202902979800464,7.425896439361431,7.136998495447519,7.379552841186523,1048006400,0.0,0.0,AAPL
2010-05-26 00:00:00-04:00,7.525805824987784,7.587497895657961,7.335312642397377,7.346146583557129,850654000,0.0,0.0,AAPL
2010-05-27 00:00:00-04:00,7.541455934201123,7.640464134494157,7.4966166496729185,7.624213218688965,666282400,0.0,0.0,AAPL
2010-05-28 00:00:00-04:00,7.805977486392864,7.806278027407442,7.624211245078362,7.730442047119141,815614800,0.0,0.0,AAPL
2010-06-01 00:00:00-04:00,7.8150084746199955,8.003093393928756,7.793040041614092,7.849315166473389,876472800,0.0,0.0,AAPL
2010-06-02 00:00:00-04:00,7.960957867845571,7.9687823801055595,7.8342637703389295,7.943203449249268,688548000,0.0,0.0,AAPL
2010-06-03 00:00:00-04:00,7.980220451705759,7.991355740585303,7.8366743072927765,7.918228626251221,650106800,0.0,0.0,AAPL
2010-06-04 00:00:00-04:00,7.770467973229939,7.881513081441887,7.662733638432519,7.702757835388184,758304400,0.0,0.0,AAPL
2010-06-07 00:00:00-04:00,7.772876979172007,7.798757267680899,7.539951971834182,7.551689147949219,886942000,0.0,0.0,AAPL
2010-06-08 00:00:00-04:00,7.620903585092044,7.637756387411597,7.392493148390391,7.503237724304199,1000770400,0.0,0.0,AAPL
2010-06-09 00:00:00-04:00,7.567640272159922,7.580581222651957,7.297399893134954,7.318765640258789,854630000,0.0,0.0,AAPL
2010-06-10 00:00:00-04:00,7.368117255117473,7.5528913753194775,7.288669936208853,7.538748264312744,776356000,0.0,0.0,AAPL
2010-06-11 00:00:00-04:00,7.470131373113171,7.639558530938972,7.444251099326358,7.629025936126709,545759200,0.0,0.0,AAPL
2010-06-14 00:00:00-04:00,7.7027578212856715,7.798755785587151,7.6440751662064015,7.652200222015381,602960400,0.0,0.0,AAPL
2010-06-15 00:00:00-04:00,7.693129089163394,7.819823250339636,7.688915888136843,7.815008163452148,585074000,0.0,0.0,AAPL
2010-06-16 00:00:00-04:00,7.857440410513597,8.057563052267502,7.843296493675896,8.042516708374023,783678000,0.0,0.0,AAPL
2010-06-17 00:00:00-04:00,8.143326872104033,8.212542922173792,8.110223963071903,8.181546211242676,872855200,0.0,0.0,AAPL
2010-06-18 00:00:00-04:00,8.192980298483546,8.275738365183138,8.16800244724917,8.247750282287598,784621600,0.0,0.0,AAPL
2010-06-21 00:00:00-04:00,8.356690714274047,8.396414368636755,8.08705233749172,8.130387306213379,776490400,0.0,0.0,AAPL
2010-06-22 00:00:00-04:00,8.190271748978335,8.3049281395837,8.170410328395342,8.241129875183105,717262000,0.0,0.0,AAPL
2010-06-23 00:00:00-04:00,8.26310119075753,8.265508733924092,8.062075354278866,8.154462814331055,768457200,0.0,0.0,AAPL
2010-06-24 00:00:00-04:00,8.155364769047846,8.22157139870922,8.06809374507032,8.095178604125977,714277200,0.0,0.0,AAPL
2010-06-25 00:00:00-04:00,8.12707803313622,8.133397432013187,7.999179314258042,8.025962829589844,549942400,0.0,0.0,AAPL
2010-06-28 00:00:00-04:00,8.032885066929737,8.11775016811852,7.960359831033878,8.074113845825195,584948000,0.0,0.0,AAPL
2010-06-29 00:00:00-04:00,7.948321412226722,7.956447272269974,7.652802718505773,7.709077835083008,1133344800,0.0,0.0,AAPL
2010-06-30 00:00:00-04:00,7.72532470267016,7.763242688323583,7.523698670704553,7.5694403648376465,739452000,0.0,0.0,AAPL
2010-07-01 00:00:00-04:00,7.652804491682732,7.66785164007722,7.319367719121147,7.477659702301025,1022896000,0.0,0.0,AAPL
2010-07-02 00:00:00-04:00,7.538143164040355,7.551385451071055,7.31876108208581,7.431312084197998,693842800,0.0,0.0,AAPL
2010-07-06 00:00:00-04:00,7.553490577142488,7.60765866728801,7.407837494255642,7.482169151306152,615235600,0.0,0.0,AAPL
2010-07-07 00:00:00-04:00,7.538144700838157,7.787320573136343,7.51587653585733,7.784310340881348,654556000,0.0,0.0,AAPL
2010-07-08 00:00:00-04:00,7.8989687499142125,7.91160835222231,7.670558302940371,7.766857624053955,738144400,0.0,0.0,AAPL
2010-07-09 00:00:00-04:00,7.73074434352196,7.821326140147067,7.678682431402313,7.812900543212891,433322400,0.0,0.0,AAPL
2010-07-12 00:00:00-04:00,7.780095354403891,7.88000594220588,7.669652171558665,7.74277925491333,562878400,0.0,0.0,AAPL
2010-07-13 00:00:00-04:00,7.713591823592197,7.715998563017923,7.41596534568762,7.577568054199219,1190924000,0.0,0.0,AAPL
2010-07-14 00:00:00-04:00,7.50474233262953,7.69794203532957,7.4933056996723675,7.605554580688477,812047600,0.0,0.0,AAPL
2010-07-15 00:00:00-04:00,7.470133064586297,7.73315066782283,7.442145783348546,7.5670342445373535,824866000,0.0,0.0,AAPL
2010-07-16 00:00:00-04:00,7.619100261791898,7.6729678517581785,7.475554071338446,7.520393371582031,1039858400,0.0,0.0,AAPL
2010-07-19 00:00:00-04:00,7.51978962466432,7.51978962466432,7.210427538999839,7.390386581420898,1024478000,0.0,0.0,AAPL
2010-07-20 00:00:00-04:00,7.309735661292587,7.610671319392505,7.222765174939543,7.5802764892578125,1074950800,0.0,0.0,AAPL
2010-07-21 00:00:00-04:00,7.977510090669584,7.9793157475196494,7.643772953864787,7.650994777679443,1185671200,0.0,0.0,AAPL
2010-07-22 00:00:00-04:00,7.754519082223235,7.824336228099093,7.683196820049115,7.794844627380371,645318800,0.0,0.0,AAPL
2010-07-23 00:00:00-04:00,7.736766856347863,7.835775100270349,7.7123908736913425,7.82253360748291,533388800,0.0,0.0,AAPL
2010-07-26 00:00:00-04:00,7.824334220692779,7.827343648931352,7.755420322993554,7.802667140960693,420551600,0.0,0.0,AAPL
2010-07-27 00:00:00-04:00,7.850518565023206,7.968786323232834,7.833365219911994,7.947119235992432,584771600,0.0,0.0,AAPL
2010-07-28 00:00:00-04:00,7.934779062799648,8.004596198107825,7.831859016970477,7.853224754333496,519985200,0.0,0.0,AAPL
2010-07-29 00:00:00-04:00,7.845702941339318,7.904084258232615,7.706971877094382,7.767459392547607,643806800,0.0,0.0,AAPL
2010-07-30 00:00:00-04:00,7.700651479164118,7.815307095935719,7.670857733387388,7.741578102111816,448210000,0.0,0.0,AAPL
2010-08-02 00:00:00-04:00,7.837574586593168,7.9022752755262005,7.812898082143617,7.880006313323975,428055600,0.0,0.0,AAPL
2010-08-03 00:00:00-04:00,7.854729832496278,7.922439965696205,7.806881124078803,7.882415771484375,417653600,0.0,0.0,AAPL
2010-08-04 00:00:00-04:00,7.909802569255976,7.953136740738744,7.83366602266794,7.914015769958496,420375200,0.0,0.0,AAPL
2010-08-05 00:00:00-04:00,7.876398814468714,7.92003513704165,7.8408883527085935,7.8754963874816895,289097200,0.0,0.0,AAPL
2010-08-06 00:00:00-04:00,7.817715808560823,7.8691766449850045,7.753014287526308,7.827045440673828,444897600,0.0,0.0,AAPL
2010-08-09 00:00:00-04:00,7.868876853172211,7.889040436211387,7.811398748435916,7.877002716064453,303128000,0.0,0.0,AAPL
2010-08-10 00:00:00-04:00,7.819817253933218,7.837873815915128,7.750601236587878,7.806575775146484,451920000,0.0,0.0,AAPL
2010-08-11 00:00:00-04:00,7.685904065895542,7.694631005456664,7.51768065386379,7.529115676879883,620054400,0.0,0.0,AAPL
2010-08-12 00:00:00-04:00,7.423786254010818,7.616686124375799,7.406632920179764,7.577263832092285,534920400,0.0,0.0,AAPL
2010-08-13 00:00:00-04:00,7.573052936181823,7.579974219288841,7.496013180989697,7.496314525604248,354869200,0.0,0.0,AAPL
2010-08-16 00:00:00-04:00,7.450573569378753,7.523701484885634,7.421683052485681,7.45237922668457,318430000,0.0,0.0,AAPL
2010-08-17 00:00:00-04:00,7.525808464919238,7.662734678947971,7.4993254883500455,7.582685470581055,422640400,0.0,0.0,AAPL
2010-08-18 00:00:00-04:00,7.594421764696534,7.663937568513811,7.570948217523399,7.615787506103516,339696000,0.0,0.0,AAPL
2010-08-19 00:00:00-04:00,7.6088663890433645,7.628126735867433,7.483677349030517,7.519789695739746,426706000,0.0,0.0,AAPL
2010-08-20 00:00:00-04:00,7.5050419667030575,7.641365457913707,7.493304794079076,7.5125651359558105,384230000,0.0,0.0,AAPL
2010-08-23 00:00:00-04:00,7.577268171027747,7.583587570188764,7.38045633426289,7.397006988525391,414041600,0.0,0.0,AAPL
2010-08-24 00:00:00-04:00,7.302812713561602,7.31274262130385,7.181836109938997,7.220355987548828,602565600,0.0,0.0,AAPL
2010-08-25 00:00:00-04:00,7.163480258956908,7.3425376532948246,7.138201861064016,7.309433937072754,596867600,0.0,0.0,AAPL
2010-08-26 00:00:00-04:00,7.386475107350469,7.395503395305885,7.230891227722168,7.230891227722168,466505200,0.0,0.0,AAPL
2010-08-27 00:00:00-04:00,7.275130483498414,7.301010775774433,7.0888503980237685,7.2712178230285645,548391200,0.0,0.0,AAPL
2010-08-30 00:00:00-04:00,7.2453342876404,7.395501969122338,7.242926744649904,7.2976975440979,383289200,0.0,0.0,AAPL
2010-08-31 00:00:00-04:00,7.278135531487749,7.359689832276869,7.2329957145810475,7.315752983093262,420786800,0.0,0.0,AAPL
2010-09-01 00:00:00-04:00,7.447262858890933,7.567336258193725,7.4114518607345055,7.533330917358398,697037600,0.0,0.0,AAPL
2010-09-02 00:00:00-04:00,7.561314902630755,7.588700294494629,7.4803633017744255,7.588700294494629,415427600,0.0,0.0,AAPL
2010-09-03 00:00:00-04:00,7.676574638843352,7.787619724370017,7.6588194146564765,7.787319183349609,520788800,0.0,0.0,AAPL
2010-09-07 00:00:00-04:00,7.723223891758819,7.810194404486311,7.7114875172680675,7.758433818817139,342557600,0.0,0.0,AAPL
2010-09-08 00:00:00-04:00,7.817714109977001,7.95644595043037,7.797249996301886,7.912208557128906,526551200,0.0,0.0,AAPL
2010-09-09 00:00:00-04:00,7.9760049117433205,8.020542835367527,7.91220665047793,7.916720390319824,438575200,0.0,0.0,AAPL
2010-09-10 00:00:00-04:00,7.920335432576564,7.959758552953783,7.86646785575342,7.9269561767578125,387542400,0.0,0.0,AAPL
2010-09-13 00:00:00-04:00,7.999478674213717,8.073508999378902,7.997673820913082,8.036192893981934,388780000,0.0,0.0,AAPL
2010-09-14 00:00:00-04:00,8.011213695930046,8.10029034325943,7.990449047020346,8.066886901855469,408150400,0.0,0.0,AAPL
2010-09-15 00:00:00-04:00,8.070200921841469,8.136708094029126,8.060269404846347,8.131892204284668,429368800,0.0,0.0,AAPL
2010-09-16 00:00:00-04:00,8.132494046116975,8.325995077644418,8.110224274954044,8.322985649108887,652103200,0.0,0.0,AAPL
2010-09-17 00:00:00-04:00,8.356690146213763,8.364816004761908,8.236015682391084,8.286873817443848,634477200,0.0,0.0,AAPL
2010-09-20 00:00:00-04:00,8.308240116014408,8.539961299125183,8.30131883195484,8.523409843444824,658677600,0.0,0.0,AAPL
2010-09-21 00:00:00-04:00,8.542368387539168,8.647394628640438,8.510167904688231,8.53965950012207,668074400,0.0,0.0,AAPL
2010-09-22 00:00:00-04:00,8.50776042937627,8.666353694940058,8.498732143890532,8.659432411193848,585289600,0.0,0.0,AAPL
2010-09-23 00:00:00-04:00,8.616697037607139,8.810198818647406,8.606766328007824,8.694639205932617,786116800,0.0,0.0,AAPL
2010-09-24 00:00:00-04:00,8.790339937760033,8.833373560840512,8.74369500040327,8.79695987701416,649488000,0.0,0.0,AAPL
2010-09-27 00:00:00-04:00,8.846910085836123,8.869479580648717,8.757532122045056,8.762045860290527,482834800,0.0,0.0,AAPL
2010-09-28 00:00:00-04:00,8.780408753612877,8.780408753612877,8.275740020003918,8.632649421691895,1035042400,0.0,0.0,AAPL
2010-09-29 00:00:00-04:00,8.643782749207094,8.721424391519902,8.606767986808265,8.647995948791504,469644000,0.0,0.0,AAPL
2010-09-30 00:00:00-04:00,8.697049097540676,8.727142576249824,8.463823633062727,8.539057731628418,673391600,0.0,0.0,AAPL
2010-10-01 00:00:00-04:00,8.611284142184461,8.624224285600967,8.46683475884115,8.502044677734375,448142800,0.0,0.0,AAPL
2010-10-04 00:00:00-04:00,8.47435535744541,8.51347631322896,8.359096277089014,8.385278701782227,435302000,0.0,0.0,AAPL
2010-10-05 00:00:00-04:00,8.486398051426223,8.710594536168099,8.480980274404663,8.695247650146484,501967200,0.0,0.0,AAPL
2010-10-06 00:00:00-04:00,8.714805087215824,8.78702977055111,8.58449963397662,8.702767372131348,670868800,0.0,0.0,AAPL
2010-10-07 00:00:00-04:00,8.737372427867,8.741585626712808,8.634151868693959,8.703667640686035,408399600,0.0,0.0,AAPL
2010-10-08 00:00:00-04:00,8.778599935054391,8.862560955951428,8.727140732167953,8.849620819091797,658403200,0.0,0.0,AAPL
2010-10-11 00:00:00-04:00,8.869789000570934,8.945022318796564,8.86557579974787,8.888445854187012,427753200,0.0,0.0,AAPL
2010-10-12 00:00:00-04:00,8.889947311168727,9.01303090415548,8.802073623059675,8.984140396118164,558544000,0.0,0.0,AAPL
2010-10-13 00:00:00-04:00,9.034096115435414,9.087060439779906,9.02205840372732,9.0322904586792,630092400,0.0,0.0,AAPL
2010-10-14 00:00:00-04:00,9.078939614030322,9.10241235920628,9.040118377486312,9.0975980758667,435296400,0.0,0.0,AAPL
2010-10-15 00:00:00-04:00,9.25197523807924,9.479483221106968,9.175838702666388,9.471658706665039,922194000,0.0,0.0,AAPL
2010-10-18 00:00:00-04:00,9.583907094463438,9.599855858683123,9.458115405370824,9.56976318359375,1093010800,0.0,0.0,AAPL
2010-10-19 00:00:00-04:00,9.13039657895599,9.442466661277946,9.028680312626783,9.313666343688965,1232784000,0.0,0.0,AAPL
2010-10-20 00:00:00-04:00,9.298922875364589,9.456914285391623,9.234824045142947,9.344965934753418,721624400,0.0,0.0,AAPL
2010-10-21 00:00:00-04:00,9.400031938490367,9.471654702469902,9.232711795242638,9.314566612243652,551460000,0.0,0.0,AAPL
2010-10-22 00:00:00-04:00,9.301025521291894,9.330216570325982,9.21766718044916,9.252876281738281,372778000,0.0,0.0,AAPL
2010-10-25 00:00:00-04:00,9.301628547977371,9.377162378968132,9.28206686399286,9.29410457611084,392462000,0.0,0.0,AAPL
2010-10-26 00:00:00-04:00,9.234822835314688,9.32119142933779,9.19810780547331,9.270333290100098,392929600,0.0,0.0,AAPL
2010-10-27 00:00:00-04:00,9.258296864299853,9.32600700996104,9.196604773241758,9.263713836669922,399002800,0.0,0.0,AAPL
2010-10-28 00:00:00-04:00,9.26732273651892,9.268827852597376,9.055164049143809,9.185770034790039,551051200,0.0,0.0,AAPL
2010-10-29 00:00:00-04:00,9.15537487348378,9.2050292377153,9.054259684358305,9.057570457458496,430511200,0.0,0.0,AAPL
